ID,Date,Home Team,Home Score,Away Team,Away Score
32551,2023-07-04,San Diego Padres,8,Los Angeles Angels,5
32552,2023-07-04,Cleveland Guardians,6,Atlanta Braves,5
32553,2023-07-04,Chicago White Sox,3,Toronto Blue Jays,4
32554,2023-07-04,Los Angeles Dodgers,7,Pittsburgh Pirates,9
32555,2023-07-05,Houston Astros,6,Colorado Rockies,4
32556,2023-07-05,Detroit Tigers,3,Oakland Athletics,12
32557,2023-07-05,Tampa Bay Rays,4,Philadelphia Phillies,8
32558,2023-07-05,Miami Marlins,10,St. Louis Cardinals,9
32559,2023-07-05,Washington Nationals,2,Cincinnati Reds,9
32560,2023-07-05,New York Yankees,3,Baltimore Orioles,6
32561,2023-07-05,Boston Red Sox,4,Texas Rangers,2
32562,2023-07-05,Cleveland Guardians,1,Atlanta Braves,8
32563,2023-07-05,Minnesota Twins,5,Kansas City Royals,0
32564,2023-07-05,Milwaukee Brewers,3,Chicago Cubs,4
32565,2023-07-05,San Diego Padres,5,Los Angeles Angels,3
32566,2023-07-05,San Francisco Giants,2,Seattle Mariners,0
32567,2023-07-05,Arizona Diamondbacks,1,New York Mets,2
32568,2023-07-05,Los Angeles Dodgers,6,Pittsburgh Pirates,4
32569,2023-07-06,Washington Nationals,4,Cincinnati Reds,5
32570,2023-07-06,Detroit Tigers,9,Oakland Athletics,0
32571,2023-07-06,Milwaukee Brewers,6,Chicago Cubs,5
32572,2023-07-06,Chicago White Sox,2,Toronto Blue Jays,6
32573,2023-07-06,Chicago White Sox,4,Toronto Blue Jays,5
32574,2023-07-06,Tampa Bay Rays,1,Philadelphia Phillies,3
32575,2023-07-06,Miami Marlins,0,St. Louis Cardinals,3
32576,2023-07-06,New York Yankees,1,Baltimore Orioles,14
32577,2023-07-06,Cleveland Guardians,6,Kansas City Royals,1
32578,2023-07-06,Boston Red Sox,10,Texas Rangers,6
32579,2023-07-06,Houston Astros,1,Seattle Mariners,5
32580,2023-07-06,Arizona Diamondbacks,0,New York Mets,9
32581,2023-07-06,Los Angeles Dodgers,5,Pittsburgh Pirates,2
32582,2023-07-07,Detroit Tigers,2,Toronto Blue Jays,12
32583,2023-07-07,Tampa Bay Rays,1,Atlanta Braves,2
32584,2023-07-07,Miami Marlins,3,Philadelphia Phillies,4
32585,2023-07-07,Washington Nationals,2,Texas Rangers,7
32586,2023-07-07,New York Yankees,0,Chicago Cubs,3
32587,2023-07-07,Cleveland Guardians,3,Kansas City Royals,0
32588,2023-07-07,Boston Red Sox,7,Oakland Athletics,3
32589,2023-07-07,Houston Astros,1,Seattle Mariners,10
32590,2023-07-07,Minnesota Twins,1,Baltimore Orioles,3
32591,2023-07-07,Chicago White Sox,8,St. Louis Cardinals,7
32592,2023-07-07,Milwaukee Brewers,7,Cincinnati Reds,3
32593,2023-07-07,Arizona Diamondbacks,7,Pittsburgh Pirates,3
32594,2023-07-07,San Diego Padres,5,New York Mets,7
32595,2023-07-07,Los Angeles Dodgers,11,Los Angeles Angels,4
32596,2023-07-07,San Francisco Giants,2,Colorado Rockies,5
32597,2023-07-08,New York Yankees,6,Chicago Cubs,3
32598,2023-07-08,Detroit Tigers,2,Toronto Blue Jays,0
32599,2023-07-08,Minnesota Twins,2,Baltimore Orioles,6
32600,2023-07-08,Chicago White Sox,0,St. Louis Cardinals,3
32601,2023-07-08,San Francisco Giants,5,Colorado Rockies,3
32602,2023-07-08,Washington Nationals,8,Texas Rangers,3
32603,2023-07-08,Cleveland Guardians,10,Kansas City Royals,6
32604,2023-07-08,Boston Red Sox,10,Oakland Athletics,3
32605,2023-07-08,Arizona Diamondbacks,3,Pittsburgh Pirates,2
32606,2023-07-08,Miami Marlins,5,Philadelphia Phillies,3
32607,2023-07-08,Milwaukee Brewers,5,Cincinnati Reds,8
32608,2023-07-08,Houston Astros,3,Seattle Mariners,2
32609,2023-07-08,Tampa Bay Rays,1,Atlanta Braves,6
32610,2023-07-08,Los Angeles Dodgers,10,Los Angeles Angels,5
32611,2023-07-08,San Diego Padres,3,New York Mets,1
32612,2023-07-09,Washington Nationals,7,Texas Rangers,2
32613,2023-07-09,Boston Red Sox,4,Oakland Athletics,3
32614,2023-07-09,New York Yankees,4,Chicago Cubs,7
32615,2023-07-09,Cleveland Guardians,1,Kansas City Royals,4
32616,2023-07-09,Detroit Tigers,3,Toronto Blue Jays,4
32617,2023-07-09,Tampa Bay Rays,10,Atlanta Braves,4
32618,2023-07-09,Miami Marlins,7,Philadelphia Phillies,3
32619,2023-07-09,Houston Astros,1,Seattle Mariners,3
32620,2023-07-09,Minnesota Twins,2,Baltimore Orioles,15
32621,2023-07-09,Chicago White Sox,3,St. Louis Cardinals,4
32622,2023-07-09,Milwaukee Brewers,1,Cincinnati Reds,0
32623,2023-07-09,San Francisco Giants,1,Colorado Rockies,0
32624,2023-07-09,Arizona Diamondbacks,2,Pittsburgh Pirates,4
32625,2023-07-09,San Diego Padres,6,New York Mets,2
32626,2023-07-13,Philadelphia Phillies,3,San Diego Padres,8
32627,2023-07-13,Pittsburgh Pirates,4,San Francisco Giants,6
32628,2023-07-13,St. Louis Cardinals,5,Washington Nationals,7
32629,2023-07-13,Baltimore Orioles,5,Miami Marlins,2
32630,2023-07-13,Toronto Blue Jays,7,Arizona Diamondbacks,2
32631,2023-07-13,New York Mets,0,Los Angeles Dodgers,6
32632,2023-07-13,Cincinnati Reds,0,Milwaukee Brewers,1
32633,2023-07-13,Atlanta Braves,9,Chicago White Sox,0
32634,2023-07-13,Chicago Cubs,3,Boston Red Sox,8
32635,2023-07-13,Texas Rangers,12,Cleveland Guardians,4
32636,2023-07-13,Colorado Rockies,7,New York Yankees,2
32637,2023-07-13,Los Angeles Angels,5,Houston Astros,7
32638,2023-07-13,Oakland Athletics,4,Minnesota Twins,5
32639,2023-07-13,Seattle Mariners,4,Detroit Tigers,5
32640,2023-07-14,Philadelphia Phillies,3,San Diego Padres,8
32641,2023-07-14,Pittsburgh Pirates,4,San Francisco Giants,6
32642,2023-07-14,St. Louis Cardinals,5,Washington Nationals,7
32643,2023-07-14,Baltimore Orioles,5,Miami Marlins,2
32644,2023-07-14,Toronto Blue Jays,7,Arizona Diamondbacks,2
32645,2023-07-14,New York Mets,0,Los Angeles Dodgers,6
32646,2023-07-14,Cincinnati Reds,0,Milwaukee Brewers,1
32647,2023-07-14,Atlanta Braves,9,Chicago White Sox,0
32648,2023-07-14,Chicago Cubs,3,Boston Red Sox,8
32649,2023-07-14,Texas Rangers,12,Cleveland Guardians,4
32650,2023-07-14,Colorado Rockies,7,New York Yankees,2
32651,2023-07-14,Los Angeles Angels,5,Houston Astros,7
32652,2023-07-14,Oakland Athletics,4,Minnesota Twins,5
32653,2023-07-14,Seattle Mariners,4,Detroit Tigers,5
32654,2023-07-15,Philadelphia Phillies,6,San Diego Padres,4
32655,2023-07-15,Philadelphia Phillies,9,San Diego Padres,4
32656,2023-07-15,Kansas City Royals,1,Tampa Bay Rays,6
32657,2023-07-15,Kansas City Royals,2,Tampa Bay Rays,4
32658,2023-07-15,St. Louis Cardinals,5,Washington Nationals,7
32659,2023-07-15,Chicago Cubs,10,Boston Red Sox,4
32660,2023-07-15,Toronto Blue Jays,5,Arizona Diamondbacks,2
32661,2023-07-15,Texas Rangers,2,Cleveland Guardians,0
32662,2023-07-15,Pittsburgh Pirates,1,San Francisco Giants,3
32663,2023-07-15,Baltimore Orioles,6,Miami Marlins,5
32664,2023-07-15,Oakland Athletics,7,Minnesota Twins,10
32665,2023-07-15,Cincinnati Reds,0,Milwaukee Brewers,3
32666,2023-07-15,New York Mets,1,Los Angeles Dodgers,5
32667,2023-07-15,St. Louis Cardinals,9,Washington Nationals,6
32668,2023-07-15,Atlanta Braves,5,Chicago White Sox,6
32669,2023-07-15,Colorado Rockies,3,New York Yankees,6
32670,2023-07-15,Los Angeles Angels,13,Houston Astros,12
32671,2023-07-15,Seattle Mariners,0,Detroit Tigers,6
32672,2023-07-16,Pittsburgh Pirates,4,San Francisco Giants,8
32673,2023-07-16,Philadelphia Phillies,7,San Diego Padres,6
32674,2023-07-16,Atlanta Braves,1,Chicago White Sox,8
32675,2023-07-16,Baltimore Orioles,5,Miami Marlins,4
32676,2023-07-16,Toronto Blue Jays,7,Arizona Diamondbacks,5
32677,2023-07-16,Cincinnati Reds,3,Milwaukee Brewers,4
32678,2023-07-16,Kansas City Royals,8,Tampa Bay Rays,4
32679,2023-07-16,St. Louis Cardinals,8,Washington Nationals,4
32680,2023-07-16,Chicago Cubs,5,Boston Red Sox,11
32681,2023-07-16,Texas Rangers,6,Cleveland Guardians,5
32682,2023-07-16,Colorado Rockies,8,New York Yankees,7
32683,2023-07-16,Oakland Athletics,4,Minnesota Twins,5
32684,2023-07-16,Seattle Mariners,2,Detroit Tigers,0
32685,2023-07-16,New York Mets,2,Los Angeles Dodgers,1
32686,2023-07-16,Los Angeles Angels,8,Houston Astros,9
32687,2023-07-17,Baltimore Orioles,4,Los Angeles Dodgers,6
32688,2023-07-17,Pittsburgh Pirates,0,Cleveland Guardians,11
32689,2023-07-17,Cincinnati Reds,2,San Francisco Giants,4
32690,2023-07-17,St. Louis Cardinals,6,Miami Marlins,4
32691,2023-07-17,Chicago Cubs,5,Washington Nationals,7
32692,2023-07-17,Texas Rangers,3,Tampa Bay Rays,2
32693,2023-07-17,Kansas City Royals,2,Detroit Tigers,3
32694,2023-07-17,Los Angeles Angels,4,New York Yankees,3
32695,2023-07-17,Oakland Athletics,0,Boston Red Sox,7
32696,2023-07-17,Seattle Mariners,7,Minnesota Twins,6
32697,2023-07-18,Cincinnati Reds,2,San Francisco Giants,4
32698,2023-07-18,Philadelphia Phillies,4,Milwaukee Brewers,3
32699,2023-07-18,Baltimore Orioles,3,Los Angeles Dodgers,10
32700,2023-07-18,Pittsburgh Pirates,1,Cleveland Guardians,10
32701,2023-07-18,Toronto Blue Jays,1,San Diego Padres,9
32702,2023-07-18,New York Mets,11,Chicago White Sox,10
32703,2023-07-18,Atlanta Braves,13,Arizona Diamondbacks,16
32704,2023-07-18,St. Louis Cardinals,5,Miami Marlins,2
32705,2023-07-18,Chicago Cubs,17,Washington Nationals,3
32706,2023-07-18,Texas Rangers,5,Tampa Bay Rays,3
32707,2023-07-18,Kansas City Royals,11,Detroit Tigers,10
32708,2023-07-18,Colorado Rockies,4,Houston Astros,3
32709,2023-07-18,Los Angeles Angels,5,New York Yankees,1
32710,2023-07-18,Oakland Athletics,3,Boston Red Sox,0
32711,2023-07-18,Seattle Mariners,3,Minnesota Twins,10
32712,2023-07-18,Cincinnati Reds,10,San Francisco Giants,11
32713,2023-07-19,Pittsburgh Pirates,7,Cleveland Guardians,5
32714,2023-07-19,Baltimore Orioles,8,Los Angeles Dodgers,5
32715,2023-07-19,Texas Rangers,5,Tampa Bay Rays,1
32716,2023-07-19,St. Louis Cardinals,6,Miami Marlins,4
32717,2023-07-19,Colorado Rockies,1,Houston Astros,4
32718,2023-07-19,Oakland Athletics,6,Boston Red Sox,5
32719,2023-07-19,Philadelphia Phillies,3,Milwaukee Brewers,5
32720,2023-07-19,Toronto Blue Jays,0,San Diego Padres,2
32721,2023-07-19,Los Angeles Angels,7,New York Yankees,3
32722,2023-07-19,Cincinnati Reds,3,San Francisco Giants,2
32723,2023-07-19,New York Mets,5,Chicago White Sox,1
32724,2023-07-19,Atlanta Braves,3,Arizona Diamondbacks,5
32725,2023-07-19,Chicago Cubs,8,Washington Nationals,3
32726,2023-07-19,Kansas City Royals,2,Detroit Tigers,3
32727,2023-07-19,Seattle Mariners,3,Minnesota Twins,6
32728,2023-07-20,Atlanta Braves,7,Arizona Diamondbacks,5
32729,2023-07-20,Cincinnati Reds,5,San Francisco Giants,1
32730,2023-07-20,Philadelphia Phillies,0,Milwaukee Brewers,4
32731,2023-07-20,Toronto Blue Jays,4,San Diego Padres,0
32732,2023-07-20,New York Mets,2,Chicago White Sox,6
32733,2023-07-20,Kansas City Royals,0,Detroit Tigers,3
32734,2023-07-20,Seattle Mariners,5,Minnesota Twins,0
32735,2023-07-20,Tampa Bay Rays,3,Baltimore Orioles,4
32736,2023-07-20,Chicago Cubs,2,St. Louis Cardinals,7
32737,2023-07-20,Oakland Athletics,1,Houston Astros,3
32738,2023-07-21,Chicago Cubs,4,St. Louis Cardinals,3
32739,2023-07-21,Detroit Tigers,4,San Diego Padres,5
32740,2023-07-21,Tampa Bay Rays,3,Baltimore Orioles,0
32741,2023-07-21,Miami Marlins,1,Colorado Rockies,6
32742,2023-07-21,Washington Nationals,5,San Francisco Giants,3
32743,2023-07-21,New York Yankees,5,Kansas City Royals,4
32744,2023-07-21,Cincinnati Reds,9,Arizona Diamondbacks,6
32745,2023-07-21,Boston Red Sox,4,New York Mets,5
32746,2023-07-21,Cleveland Guardians,6,Philadelphia Phillies,5
32747,2023-07-21,Texas Rangers,5,Los Angeles Dodgers,11
32748,2023-07-21,Minnesota Twins,9,Chicago White Sox,4
32749,2023-07-21,Milwaukee Brewers,4,Atlanta Braves,6
32750,2023-07-21,Los Angeles Angels,8,Pittsburgh Pirates,5
32751,2023-07-21,Oakland Athletics,4,Houston Astros,6
32752,2023-07-21,Seattle Mariners,3,Toronto Blue Jays,2
32753,2023-07-22,New York Yankees,5,Kansas City Royals,2
32754,2023-07-22,Miami Marlins,3,Colorado Rockies,4
32755,2023-07-22,Boston Red Sox,4,New York Mets,5
32756,2023-07-22,Chicago Cubs,8,St. Louis Cardinals,6
32757,2023-07-22,Texas Rangers,3,Los Angeles Dodgers,16
32758,2023-07-22,Cincinnati Reds,4,Arizona Diamondbacks,2
32759,2023-07-22,Tampa Bay Rays,5,Baltimore Orioles,6
32760,2023-07-22,Seattle Mariners,9,Toronto Blue Jays,8
32761,2023-07-22,Detroit Tigers,3,San Diego Padres,14
32762,2023-07-22,Washington Nationals,10,San Francisco Giants,1
32763,2023-07-22,Boston Red Sox,8,New York Mets,6
32764,2023-07-22,Cleveland Guardians,1,Philadelphia Phillies,0
32765,2023-07-22,Minnesota Twins,3,Chicago White Sox,2
32766,2023-07-22,Milwaukee Brewers,4,Atlanta Braves,3
32767,2023-07-22,Oakland Athletics,4,Houston Astros,1
32768,2023-07-22,Los Angeles Angels,0,Pittsburgh Pirates,3
32769,2023-07-23,Detroit Tigers,3,San Diego Padres,1
32770,2023-07-23,Washington Nationals,6,San Francisco Giants,1
32771,2023-07-23,New York Yankees,8,Kansas City Royals,5
32772,2023-07-23,Cincinnati Reds,7,Arizona Diamondbacks,3
32773,2023-07-23,Tampa Bay Rays,3,Baltimore Orioles,5
32774,2023-07-23,Cleveland Guardians,5,Philadelphia Phillies,8
32775,2023-07-23,Miami Marlins,3,Colorado Rockies,2
32776,2023-07-23,Minnesota Twins,5,Chicago White Sox,4
32777,2023-07-23,Milwaukee Brewers,2,Atlanta Braves,4
32778,2023-07-23,Chicago Cubs,7,St. Louis Cardinals,2
32779,2023-07-23,Texas Rangers,8,Los Angeles Dodgers,4
32780,2023-07-23,Oakland Athletics,2,Houston Astros,3
32781,2023-07-23,Los Angeles Angels,7,Pittsburgh Pirates,5
32782,2023-07-23,Seattle Mariners,3,Toronto Blue Jays,4
32783,2023-07-23,Boston Red Sox,6,New York Mets,1
32784,2023-07-24,Detroit Tigers,5,San Francisco Giants,1
32785,2023-07-24,Philadelphia Phillies,2,Baltimore Orioles,3
32786,2023-07-24,Washington Nationals,6,Colorado Rockies,10
32787,2023-07-24,Cleveland Guardians,3,Kansas City Royals,5
32788,2023-07-24,Minnesota Twins,4,Seattle Mariners,3
32789,2023-07-24,Houston Astros,10,Texas Rangers,9
32790,2023-07-24,Milwaukee Brewers,3,Cincinnati Reds,2
32791,2023-07-24,San Diego Padres,4,Pittsburgh Pirates,8
32792,2023-07-24,Arizona Diamondbacks,6,St. Louis Cardinals,10
32793,2023-07-24,Los Angeles Dodgers,3,Toronto Blue Jays,6
32794,2023-07-25,Detroit Tigers,6,Los Angeles Angels,7
32795,2023-07-25,Philadelphia Phillies,4,Baltimore Orioles,3
32796,2023-07-25,Tampa Bay Rays,4,Miami Marlins,1
32797,2023-07-25,Washington Nationals,6,Colorado Rockies,5
32798,2023-07-25,New York Yankees,3,New York Mets,9
32799,2023-07-25,Cleveland Guardians,5,Kansas City Royals,1
32800,2023-07-25,Boston Red Sox,7,Atlanta Braves,1
32801,2023-07-25,Minnesota Twins,7,Seattle Mariners,9
32802,2023-07-25,Houston Astros,4,Texas Rangers,3
32803,2023-07-25,Chicago White Sox,3,Chicago Cubs,7
32804,2023-07-25,Milwaukee Brewers,3,Cincinnati Reds,4
32805,2023-07-25,San Diego Padres,5,Pittsburgh Pirates,1
32806,2023-07-25,Arizona Diamondbacks,3,St. Louis Cardinals,1
32807,2023-07-25,San Francisco Giants,2,Oakland Athletics,1
32808,2023-07-25,Los Angeles Dodgers,8,Toronto Blue Jays,7
32809,2023-07-26,Washington Nationals,5,Colorado Rockies,4
32810,2023-07-26,Tampa Bay Rays,1,Miami Marlins,7
32811,2023-07-26,Cleveland Guardians,8,Kansas City Royals,3
32812,2023-07-26,Minnesota Twins,7,Seattle Mariners,8
32813,2023-07-26,Milwaukee Brewers,3,Cincinnati Reds,0
32814,2023-07-26,Arizona Diamondbacks,7,St. Louis Cardinals,11
32815,2023-07-26,San Diego Padres,2,Pittsburgh Pirates,3
32816,2023-07-26,Los Angeles Dodgers,1,Toronto Blue Jays,8
32817,2023-07-26,Philadelphia Phillies,6,Baltimore Orioles,4
32818,2023-07-26,New York Yankees,3,New York Mets,1
32819,2023-07-26,Boston Red Sox,5,Atlanta Braves,3
32820,2023-07-26,Houston Astros,5,Texas Rangers,13
32821,2023-07-26,Chicago White Sox,7,Chicago Cubs,10
32822,2023-07-26,San Francisco Giants,8,Oakland Athletics,3
32823,2023-07-27,Detroit Tigers,0,Los Angeles Angels,6
32824,2023-07-27,Detroit Tigers,4,Los Angeles Angels,11
32825,2023-07-27,New York Mets,2,Washington Nationals,1
32826,2023-07-27,St. Louis Cardinals,3,Chicago Cubs,10
32827,2023-07-27,Chicago White Sox,3,Cleveland Guardians,6
32828,2023-07-28,Miami Marlins,6,Detroit Tigers,5
32829,2023-07-28,Pittsburgh Pirates,1,Philadelphia Phillies,2
32830,2023-07-28,Baltimore Orioles,1,New York Yankees,0
32831,2023-07-28,Toronto Blue Jays,4,Los Angeles Angels,1
32832,2023-07-28,New York Mets,5,Washington Nationals,1
32833,2023-07-28,Chicago White Sox,3,Cleveland Guardians,0
32834,2023-07-28,Atlanta Braves,10,Milwaukee Brewers,7
32835,2023-07-28,Houston Astros,3,Tampa Bay Rays,4
32836,2023-07-28,Kansas City Royals,8,Minnesota Twins,5
32837,2023-07-28,St. Louis Cardinals,2,Chicago Cubs,3
32838,2023-07-28,Colorado Rockies,5,Oakland Athletics,8
32839,2023-07-28,Arizona Diamondbacks,2,Seattle Mariners,5
32840,2023-07-28,San Diego Padres,7,Texas Rangers,1
32841,2023-07-28,Los Angeles Dodgers,5,Cincinnati Reds,6
32842,2023-07-28,San Francisco Giants,2,Boston Red Sox,3
